FullAddress,PrimaryAddress,SecondaryAddress,City,State,ZipCode,OrderRevenue,OrderDate,OrderNumber,CustomerID,FirstTimeOrder
837 Barrett Springs Suite 696,837 Barrett Springs,Suite 696,West Juliechester,ME,42749,139.65,2021-11-12,33253321,U1082864,0
75814 Colin Loop Port,75814 Colin Loop Port,,Fredericktown,AZ,72521,29.6,2021-11-12,49089104,U9969253,1
3910 Johnson Ferry Apt. 055,3910 Johnson Ferry,Apt. 055,Bowmanhaven,MT,05551,137.7,2021-11-12,40731361,U2351576,0
70852 Keith Rest,70852 Keith Rest,,Tammieview,WY,73895,982.97,2021-11-12,51459199,U1011366,0
USS Pacheco,USS Pacheco,,FPO,AE,44925,554.79,2021-11-12,33502381,U9152185,1
7349 Wagner Centers,7349 Wagner Centers,,Amyborough,MD,35720,311.45,2021-11-12,27660986,U4398192,1
069 Crawford Plain West,069 Crawford Plain West,,Carrieton,WY,32986,470.9,2021-11-12,58244111,U7702863,0
958 Edward Greens,958 Edward Greens,,Lake Jennifer,UT,77449,56.38,2021-11-12,28682087,U6401008,0
46953 Huffman Oval,46953 Huffman Oval,,New Courtneyburgh,VT,20894,627.81,2021-11-12,26108721,U9084605,1
1809 Kayla Union,1809 Kayla Union,,Lake Jeffrey,NC,94554,176.8,2021-11-12,45036253,U9814321,1
263 Acosta Brooks,263 Acosta Brooks,,North Stacyton,WY,54508,638.86,2021-11-12,42012320,U6690807,0
14204 Charles Circles Apt. 379,14204 Charles Circles,Apt. 379,Boydhaven,WA,19399,481.92,2021-11-12,40900746,U9909536,0
3179 Tammie Mews Suite 602,3179 Tammie Mews,Suite 602,Alanshire,CT,60126,552.72,2021-11-12,20703184,U8610546,0
354 Linda Bridge Apt. 925,354 Linda Bridge,Apt. 925,Huntshire,LA,40084,651.58,2021-11-12,77083348,U4541703,1
45109 Brittany Orchard West,45109 Brittany Orchard West,,Amy,MO,18781,291.34,2021-11-12,89780294,U1060395,1
72469 Yvonne Plains Apt. 292,72469 Yvonne Plains,Apt. 292,Ericafurt,VT,39988,962.28,2021-11-12,61179027,U9066034,1
7144 Cohen Parkways,7144 Cohen Parkways,,Rubenstad,WV,52335,717.89,2021-11-12,76640511,U9324833,0
23994 Jonathan Plaza Apt. 955,23994 Jonathan Plaza,Apt. 955,Patrickborough,DE,75144,210.02,2021-11-12,94080020,U7598705,1
PSC 6207 Box 7273,PSC 6207,Box 7273,APO,AP,81223,494.83,2021-11-12,72500314,U7639127,1
117 Lyons Crescent Apt. 787,117 Lyons Crescent,Apt. 787,Lake Daniel,CT,02025,805.74,2021-11-12,49357654,U4461096,0
12545 Gonzalez Inlet Apt. 628,12545 Gonzalez Inlet,Apt. 628,Ericchester,OH,36659,669.32,2021-11-12,75966689,U6432864,0
00864 Donald Island Suite 922,00864 Donald Island,Suite 922,East Richardville,MS,14688,593.7,2021-11-12,85523255,U5445659,1
773 Deborah Club Port,773 Deborah Club Port,,Jamesmouth,IN,37273,234.42,2021-11-13,64730630,U3892760,1
726 Henson Glens Suite 907,726 Henson Glens,Suite 907,East Randall,MA,43319,141.51,2021-11-13,72798831,U2564778,1
489 Brown Neck Suite 511,489 Brown Neck,Suite 511,Joanchester,WY,72905,524.94,2021-11-13,90945018,U1556325,1
2434 Ashley Loaf East,2434 Ashley Loaf East,,James,NC,93815,912.68,2021-11-13,33052312,U5846560,1
31154 Evans Point North,31154 Evans Point North,,Christopherland,AZ,35079,71.59,2021-11-13,93353014,U5283749,1
0743 Mckinney Lakes,0743 Mckinney Lakes,,Lake Thomasborough,LA,13478,240.95,2021-11-13,56623774,U2059373,0
801 Roberts Land,801 Roberts Land,,Lake Kelly,AK,95356,130.05,2021-11-13,94371469,U5195402,0
077 Jeremy Port Suite 014,077 Jeremy Port,Suite 014,North Deanna,VA,61839,366.98,2021-11-13,18100525,U8531305,1
7781 Farrell Inlet Suite 112,7781 Farrell Inlet,Suite 112,North Michael,SD,28095,356.85,2021-11-13,82910526,U5017630,0
7231 Alexa Isle Apt. 613,7231 Alexa Isle,Apt. 613,Port Brian,IN,23285,940.2,2021-11-13,54698203,U5050748,1
3074 Casey Branch,3074 Casey Branch,,Lake Ricardotown,VA,22889,94.91,2021-11-13,12744136,U4413125,1
261 Willis Island Apt. 060,261 Willis Island,Apt. 060,West Ashley,ME,33678,572.56,2021-11-13,37230304,U9875385,0
90599 Heath Road Suite 114,90599 Heath Road,Suite 114,Port John,RI,40638,884.38,2021-11-13,65757164,U2760204,0
3120 Wheeler Pass Apt. 306,3120 Wheeler Pass,Apt. 306,Whitneyview,MT,29507,145.56,2021-11-13,91073764,U3278626,1
07694 Abbott Turnpike Suite 357,07694 Abbott Turnpike,Suite 357,Alexmouth,NH,28004,968.56,2021-11-13,94352057,U7549116,0
PSC 2574 Box 9962,PSC 2574,Box 9962,APO,AE,16502,620.76,2021-11-13,90122591,U9949079,1
96692 Holden Parkways Suite 697,96692 Holden Parkways,Suite 697,Kaitlinview,ND,35962,609.87,2021-11-13,64086390,U1699233,1
2843 Johnson Highway Suite 158,2843 Johnson Highway,Suite 158,Williamsfort,CA,64351,429.59,2021-11-13,80297016,U5214783,1
762 Alison Drive,762 Alison Drive,,Barronton,PA,68363,511.89,2021-11-13,16366388,U5536954,1
9813 Ryan Land,9813 Ryan Land,,North Johnburgh,MT,20270,731.37,2021-11-13,73920293,U3155639,0
54145 Ramirez Expressway Apt. 558,54145 Ramirez Expressway,Apt. 558,Jacksonbury,NH,26646,563.15,2021-11-13,97076610,U8012030,0
86327 Smith Roads,86327 Smith Roads,,Nguyenshire,WV,26170,404.57,2021-11-13,72188062,U7117396,0
986 Austin Mall Apt. 542,986 Austin Mall,Apt. 542,North Jamesmouth,PA,03310,482.58,2021-11-13,89894001,U7126099,0
54790 Paige Summit Suite 074,54790 Paige Summit,Suite 074,South Michael,WV,42682,136.34,2021-11-13,65793701,U1246535,0
5612 Ryan Square Suite 828,5612 Ryan Square,Suite 828,Bonillaland,SC,61769,976.33,2021-11-13,95278954,U1327877,0
3669 Townsend Springs Suite 789,3669 Townsend Springs,Suite 789,Huangmouth,IA,75910,191.75,2021-11-13,59040474,U5369718,0
718 Laura Squares,718 Laura Squares,,New Benjaminmouth,ME,78109,269.79,2021-11-13,70590358,U6655121,1
81681 Marilyn Garden,81681 Marilyn Garden,,Gonzalezmouth,CA,15353,259.85,2021-11-13,93634872,U2798385,0
52787 Gray Summit Suite 239,52787 Gray Summit,Suite 239,Barkerville,DE,47282,590.54,2021-11-13,11811833,U5551725,1
568 Patterson Spurs Apt. 974,568 Patterson Spurs,Apt. 974,Peterville,CO,50775,707.5,2021-11-13,80986743,U5598352,1
187 Miller Station,187 Miller Station,,Williamsland,HI,54978,929.18,2021-11-14,67410292,U6176103,1
892 Jonathan Points,892 Jonathan Points,,Gibbsside,TX,23294,111.56,2021-11-14,65449357,U7472755,1
2431 Zhang Knoll Apt. 541,2431 Zhang Knoll,Apt. 541,Ortizton,ID,34728,449.73,2021-11-14,63342879,U8143751,1
8519 Ramirez Hills Apt. 585,8519 Ramirez Hills,Apt. 585,Curtisside,VT,42004,178.53,2021-11-14,50532105,U7951639,1
6417 Joshua Loop,6417 Joshua Loop,,New Rickshire,NJ,38252,282.26,2021-11-14,30204958,U9307922,1
4251 Charles Curve,4251 Charles Curve,,Johnmouth,KY,41059,872.27,2021-11-14,63909542,U7142380,0
635 Antonio Ford,635 Antonio Ford,,West Kimberly,DC,41248,919.52,2021-11-14,79693661,U1775224,1
29889 Cohen Center,29889 Cohen Center,,Thompsonland,SC,76157,308.4,2021-11-14,33471314,U1872800,1
5948 Knight Flats Suite 522,5948 Knight Flats,Suite 522,Robertside,AK,91608,488.11,2021-11-14,65476347,U5792039,0
88290 Julie Road,88290 Julie Road,,Lake Jameschester,TN,48242,691.59,2021-11-14,17753463,U8400370,1
544 Angela Spurs Suite 906,544 Angela Spurs,Suite 906,Lake David,OR,14491,72.99,2021-11-14,89964862,U5699925,1
5597 Frey Pines Apt. 014,5597 Frey Pines,Apt. 014,New Vickieton,CO,36992,851.1,2021-11-14,95241605,U9028433,1
80662 Brian Crescent,80662 Brian Crescent,,North Amandamouth,NJ,51254,940.82,2021-11-14,50413246,U3321350,1
5853 Kelly Haven,5853 Kelly Haven,,Vanceborough,OH,45607,378.51,2021-11-14,93672898,U8567016,1
044 Julia Junction South,044 Julia Junction South,,Oscar,OH,71146,463.5,2021-11-14,45032979,U8541553,0
USS Lewis,USS Lewis,,FPO,AE,09839,335.32,2021-11-14,14363429,U1391304,0
340 Jackson Forge Suite 777,340 Jackson Forge,Suite 777,Beckburgh,TX,37505,687.67,2021-11-14,65479621,U2891714,0
89581 Duncan Valley Suite 548,89581 Duncan Valley,Suite 548,Ashleychester,SD,82260,544.73,2021-11-14,12508066,U4341455,1
430 Hardy River North,430 Hardy River North,,Teresa,CA,07551,666.85,2021-11-14,71332862,U9748092,0
77210 Margaret Course,77210 Margaret Course,,West Ericville,AL,95901,479.68,2021-11-14,99367349,U3965973,1
60499 Olson Coves Apt. 638,60499 Olson Coves,Apt. 638,Savannahburgh,MS,87919,188.2,2021-11-14,98698397,U1790061,1
80936 Simpson Parks Suite 988,80936 Simpson Parks,Suite 988,Ruthhaven,ME,55911,694.9,2021-11-14,40266283,U9656296,1
95344 Howard Harbors Apt. 251,95344 Howard Harbors,Apt. 251,Kochtown,ID,34555,50.3,2021-11-14,45010210,U5502045,0
49364 Kimberly Land Port,49364 Kimberly Land Port,,Amy,MN,06334,571.28,2021-11-14,54886335,U1255608,1
113 Brooke Plains Apt. 184,113 Brooke Plains,Apt. 184,Lake Carloshaven,PA,82023,357.06,2021-11-14,21641156,U6119582,1
73241 Michael Coves,73241 Michael Coves,,Noblefort,MN,93275,664.2,2021-11-14,41721025,U4999078,1
560 Sarah Mission,560 Sarah Mission,,Garciashire,HI,23436,696.74,2021-11-14,38390457,U5015308,0
2013 Burton Estate,2013 Burton Estate,,Davisville,AL,76929,996.46,2021-11-14,83490050,U3378365,0
6615 Smith Place Apt. 952,6615 Smith Place,Apt. 952,Jamesfort,ID,18477,96.18,2021-11-14,47718883,U4344455,0
23115 Megan Tunnel Suite 796,23115 Megan Tunnel,Suite 796,Michaeltown,IN,44790,159.26,2021-11-14,66889592,U9049705,0
70953 Edward Green South,70953 Edward Green South,,Jesse,LA,40038,600.02,2021-11-14,38075283,U1716713,1
420 Peterson Mission,420 Peterson Mission,,Schmidtchester,SD,13400,536.99,2021-11-14,16472939,U2803343,0
773 Mccall Falls,773 Mccall Falls,,Davidfurt,AR,36006,61.84,2021-11-15,58425415,U6332526,0
91102 Jeffrey Street,91102 Jeffrey Street,,Salasburgh,FL,03529,756.45,2021-11-15,66221429,U8885294,0
554 Wilkinson Road,554 Wilkinson Road,,Grimesville,MO,88166,567.36,2021-11-15,34111243,U3094139,1
6517 Yates Rapid South,6517 Yates Rapid South,,Samuel,UT,59231,812.04,2021-11-15,28148330,U3819050,0
005 Sampson Point Apt. 396,005 Sampson Point,Apt. 396,New Brendafurt,CT,66167,54.48,2021-11-15,14801119,U6085857,0
09029 Jonathan Summit Suite 865,09029 Jonathan Summit,Suite 865,East Melanieburgh,MA,09437,419.13,2021-11-15,39159520,U9922342,0
143 Wu Lights Suite 895,143 Wu Lights,Suite 895,Latashaton,NM,02772,399.96,2021-11-15,52678760,U7254202,1
082 Megan Station Suite 473,082 Megan Station,Suite 473,Maxwellmouth,AZ,20480,262.47,2021-11-15,20269422,U7943745,0
07283 Cunningham Roads,07283 Cunningham Roads,,Williechester,NC,61418,947.96,2021-11-15,59176020,U6841759,1
5949 Soto Valleys,5949 Soto Valleys,,Torresview,DC,55543,805.14,2021-11-15,68981850,U7268838,0
1073 Lane Grove South,1073 Lane Grove South,,Nancy,DC,70107,17.81,2021-11-15,51116415,U4080254,0
77566 Christopher Falls South,77566 Christopher Falls South,,Joechester,TX,20836,625.33,2021-11-15,70498167,U5905447,0
85672 Richard Coves Suite 464,85672 Richard Coves,Suite 464,Smithchester,OR,65254,362.58,2021-11-15,47246816,U2380029,0
8670 Rogers Trace,8670 Rogers Trace,,New Andrew,ND,10609,395.59,2021-11-15,23393940,U2463980,1
86104 Miller Mount,86104 Miller Mount,,Lake Jasonshire,KS,35733,829.8,2021-11-15,35509794,U2057735,1
830 Lori Station Suite 968,830 Lori Station,Suite 968,New Tiffany,NE,12250,217.8,2021-11-15,86768465,U7346409,1
45290 Moore Knolls,45290 Moore Knolls,,Rebekahland,SD,01209,289,2021-11-15,96865375,U5526597,0
0056 Butler Track Apt. 807,0056 Butler Track,Apt. 807,East Susanberg,MA,74694,994.1,2021-11-15,75725815,U7189148,0
372 Brown Hills South,372 Brown Hills South,,Matthew,SD,30195,662.02,2021-11-15,20263994,U4096862,1
427 Kaitlyn Loaf,427 Kaitlyn Loaf,,Wellsfurt,WV,74778,309.59,2021-11-15,11091818,U6301881,1
013 Jasmine Ramp Apt. 865,013 Jasmine Ramp,Apt. 865,Jonesfort,ID,99000,854.21,2021-11-15,49386058,U1684783,1
187 Michael Plain Suite 842,187 Michael Plain,Suite 842,Rebeccaborough,HI,41402,819.31,2021-11-15,54118459,U6135299,1
361 Rebecca Estates Apt. 073,361 Rebecca Estates,Apt. 073,Fitzgeraldville,WA,26002,798.87,2021-11-15,27154762,U2777066,1
0941 Christopher Orchard Suite 888,0941 Christopher Orchard,Suite 888,Mullinstown,MA,09578,15.57,2021-11-15,65385481,U7124312,0
103 Jared Well Suite 913,103 Jared Well,Suite 913,Kelleybury,SD,19869,397.68,2021-11-15,61986470,U5839027,0
5618 Matthew Plains Apt. 467,5618 Matthew Plains,Apt. 467,Laurenborough,OK,98335,622.1,2021-11-15,63240833,U8466114,0
3480 Susan Pike Suite 131,3480 Susan Pike,Suite 131,Hernandezborough,HI,35398,423.13,2021-11-16,43974250,U3891341,0
105 Jacob Corner,105 Jacob Corner,,Harrismouth,VA,33058,773.8,2021-11-16,16864665,U1497382,0
81534 Megan Corners Suite 528,81534 Megan Corners,Suite 528,Lake Francisco,MD,93058,502.49,2021-11-16,88601984,U4753787,1
229 Edward Causeway Apt. 858,229 Edward Causeway,Apt. 858,Lake Christophershire,SC,05631,833.87,2021-11-16,81855197,U8856751,1
7164 Deborah Crescent Apt. 452,7164 Deborah Crescent,Apt. 452,South Luisfurt,NM,11806,501.47,2021-11-16,96319036,U9485223,1
7835 Mcdowell Mill,7835 Mcdowell Mill,,Shawmouth,PA,52271,632.8,2021-11-16,52867445,U3120455,0
2844 Randall Isle Apt. 948,2844 Randall Isle,Apt. 948,Andersonfort,MT,06469,843.15,2021-11-16,49622808,U4542383,1
91569 Christian Coves Apt. 397,91569 Christian Coves,Apt. 397,West Stephenborough,DE,99521,686.8,2021-11-16,79819656,U2644533,0
9376 Arthur Throughway Apt. 478,9376 Arthur Throughway,Apt. 478,East Stephen,PA,03191,611.56,2021-11-16,60797858,U9312709,1
20388 Tamara Lodge Suite 991,20388 Tamara Lodge,Suite 991,Robertside,MI,21127,900.58,2021-11-16,33126778,U1890647,0
6214 Michael Streets,6214 Michael Streets,,Anitaburgh,OK,44591,843.56,2021-11-16,60644650,U4370552,0
52457 Moore Key Suite 905,52457 Moore Key,Suite 905,Bryanmouth,MD,32487,800.82,2021-11-16,18331242,U2775371,1
291 Michele Valley Apt. 368,291 Michele Valley,Apt. 368,Patelshire,DC,51822,806.33,2021-11-16,30733162,U8461591,1
580 Amanda Junction Apt. 120,580 Amanda Junction,Apt. 120,West Lindaview,ND,17240,626.6,2021-11-16,13378497,U4960796,0
50288 Collins Stream,50288 Collins Stream,,Nelsonchester,SC,76048,947.13,2021-11-16,91153390,U7685797,0
883 Jocelyn Court Suite 878,883 Jocelyn Court,Suite 878,Francisfort,ID,12291,359.21,2021-11-16,11855027,U3145802,0
2438 Nicole Union,2438 Nicole Union,,Lake Johntown,CA,95273,341.76,2021-11-16,13395183,U9319814,1
6062 Jessica Drive,6062 Jessica Drive,,Jaredstad,GA,20976,821.89,2021-11-16,91945704,U3179355,0
8016 Eric Highway Suite 658,8016 Eric Highway,Suite 658,Crawfordside,CT,07964,538.19,2021-11-16,54409025,U3298244,0
389 Ross Mills Apt. 165,389 Ross Mills,Apt. 165,Mariabury,AK,65112,71.73,2021-11-16,22426543,U1747853,0
10841 Ballard Stravenue Suite 288,10841 Ballard Stravenue,Suite 288,South Lauraville,WI,47201,667.05,2021-11-16,21670351,U5742331,1
027 Jimmy Turnpike,027 Jimmy Turnpike,,Andreabury,FL,95881,344.69,2021-11-16,20067247,U7776391,0
763 Margaret Grove Lake,763 Margaret Grove Lake,,Sandra,WV,14578,788.81,2021-11-16,53613905,U4727318,0
21169 Ward Port Apt. 308,21169 Ward Port,Apt. 308,East Andre,ND,40857,273.88,2021-11-16,47168581,U3188985,1
249 Watkins Row Suite 760,249 Watkins Row,Suite 760,Leeburgh,WV,49278,835.47,2021-11-16,62685324,U9606685,1
58226 Maria Mall Suite 295,58226 Maria Mall,Suite 295,East Markside,HI,76211,223.01,2021-11-16,72988561,U2271942,1
7981 Michael Ridges Suite 604,7981 Michael Ridges,Suite 604,Rodriguezmouth,AL,05723,295.9,2021-11-16,39759645,U8729388,1
4059 Williams Locks,4059 Williams Locks,,Maldonadoland,LA,35441,937.71,2021-11-16,15271516,U9418755,0
47683 Paul Stream,47683 Paul Stream,,Myerschester,ID,51911,142.43,2021-11-16,81814958,U1225047,0
427 Bryant Causeway Apt. 486,427 Bryant Causeway,Apt. 486,Lake Edward,OH,59458,73.86,2021-11-17,15496616,U5428428,1
USS Villanueva,USS Villanueva,,FPO,AP,44714,542.88,2021-11-17,89878249,U6526578,0
0289 Angela Pass Apt. 801,0289 Angela Pass,Apt. 801,East Jeff,MS,00882,894.28,2021-11-17,90756183,U9451145,1
48438 Allison Cliffs Apt. 332,48438 Allison Cliffs,Apt. 332,South Brendaberg,MN,71792,270.52,2021-11-17,31888537,U7134340,1
094 Austin Point Apt. 456,094 Austin Point,Apt. 456,Hernandezstad,SC,17595,169.29,2021-11-17,91016257,U4487062,0
USCGC Ochoa,USCGC Ochoa,,FPO,AE,56980,802.72,2021-11-17,51891102,U4635781,0
00739 Anna Center,00739 Anna Center,,Meghantown,NE,33471,784.43,2021-11-17,26146368,U3772260,0
92988 Galloway Lights Apt. 120,92988 Galloway Lights,Apt. 120,Baileyton,AR,92021,646.81,2021-11-17,22377351,U5381981,1
69950 Mary Stream Suite 429,69950 Mary Stream,Suite 429,Jaredmouth,IA,10331,982.71,2021-11-17,53922550,U3710185,0
7061 Matthew Squares,7061 Matthew Squares,,East Ashleyton,OH,17700,60.95,2021-11-17,15339786,U9483175,0
PSC 7721 Box 4244,PSC 7721,Box 4244,APO,AE,92268,31.81,2021-11-17,61145775,U1489003,1
624 Jane Ports Suite 340,624 Jane Ports,Suite 340,Lake Wendy,MS,37088,873.22,2021-11-17,93589527,U6239380,1
914 Hopkins Key,914 Hopkins Key,,Port Barbaraville,MI,49280,251.03,2021-11-17,80316533,U3182193,1
23555 Hendrix Estate,23555 Hendrix Estate,,Brendaland,WY,88723,394.36,2021-11-17,29721719,U5896828,1
5153 Olson Groves Suite 404,5153 Olson Groves,Suite 404,Grayfurt,MI,90173,33.63,2021-11-17,23356492,U4556056,0
8920 Torres Circles Apt. 063,8920 Torres Circles,Apt. 063,Ashleyview,AK,44264,968.73,2021-11-17,86300152,U3460279,1
7534 Daniel Mountains Suite 962,7534 Daniel Mountains,Suite 962,South Lori,CT,68499,629.49,2021-11-17,13352018,U8419151,0
463 Linda Roads Apt. 910,463 Linda Roads,Apt. 910,New Carolynborough,NE,82435,358.21,2021-11-17,23327511,U2132822,1
3229 Williams Pass Apt. 318,3229 Williams Pass,Apt. 318,Gibbsville,GA,42571,393.89,2021-11-17,29321533,U2736627,0
45609 Schneider Tunnel,45609 Schneider Tunnel,,East Kylehaven,TX,72020,384.49,2021-11-17,32401171,U5230439,1
822 Hannah Mount South,822 Hannah Mount South,,Tiffanystad,CA,78262,454.68,2021-11-17,30339434,U6144318,1
353 Mcgee Manors,353 Mcgee Manors,,Jacksonstad,MN,14679,183.81,2021-11-17,43816662,U1665389,1
PSC 0023 Box 0709,PSC 0023,Box 0709,APO,AP,64020,582.79,2021-11-17,65054728,U2984578,0
09365 Amy Cape Apt. 340,09365 Amy Cape,Apt. 340,North Suzannetown,NE,21354,86.33,2021-11-17,89649274,U8478272,0
1167 Michael Turnpike,1167 Michael Turnpike,,Mariachester,CT,94019,729.75,2021-11-17,17731812,U1792144,1
9507 Gomez Fall,9507 Gomez Fall,,Traceyville,WY,26432,135.94,2021-11-17,40191186,U2489115,0
60929 Jeffery Wall,60929 Jeffery Wall,,Lake Bruceburgh,NC,03397,120.63,2021-11-17,79432873,U9685091,0
2013 Brown Plaza East,2013 Brown Plaza East,,Cameron,NC,43466,51.73,2021-11-17,40921144,U7655607,1
PSC 9139 Box 4411,PSC 9139,Box 4411,APO,AA,84224,956.16,2021-11-18,74670359,U8330764,1
8457 Roberts Knolls,8457 Roberts Knolls,,New Staciemouth,NH,93320,580.1,2021-11-18,91076956,U4287368,0
USNS Smith,USNS Smith,,FPO,AE,86610,976.71,2021-11-18,15115539,U3536935,1
929 Harmon Unions,929 Harmon Unions,,North Laurieshire,SC,43215,630.36,2021-11-18,99170970,U9390400,0
96000 Bonilla Ports Apt. 486,96000 Bonilla Ports,Apt. 486,North Tina,NJ,40419,406.3,2021-11-18,76871119,U8277755,1
823 Richardson Track Apt. 547,823 Richardson Track,Apt. 547,North Jamieview,HI,65835,326.89,2021-11-18,90171059,U2232514,1
801 Henderson Burgs,801 Henderson Burgs,,Port Sandra,IA,98377,79.15,2021-11-18,60550128,U3687679,0
581 Edward Crossroad Apt. 419,581 Edward Crossroad,Apt. 419,New Shawn,HI,84128,176.64,2021-11-18,26124707,U1960489,0
577 Jeffery Island,577 Jeffery Island,,New Laurie,VT,48067,961.81,2021-11-18,37704799,U6239741,1
732 Wright Points,732 Wright Points,,Joshuaborough,LA,80476,95.88,2021-11-18,58428241,U8744569,1
63595 Lowery Forest,63595 Lowery Forest,,New Melissa,WV,13451,695.96,2021-11-18,43646631,U1801083,0
89638 Coleman Islands,89638 Coleman Islands,,North Michael,KS,60456,49.36,2021-11-18,61469619,U4708143,1
79189 Anthony Knoll,79189 Anthony Knoll,,Thomasland,TN,58503,342.91,2021-11-18,20249525,U1892791,0
00848 Thomas Pass Apt. 341,00848 Thomas Pass,Apt. 341,Crystalville,IN,43536,845.23,2021-11-18,25367289,U4099847,0
0224 Miranda Shore Suite 273,0224 Miranda Shore,Suite 273,Lake Annaton,MA,86533,423.17,2021-11-18,76144170,U6447478,0
000 Laurie Plaza Apt. 187,000 Laurie Plaza,Apt. 187,Patricktown,SD,35181,622.08,2021-11-18,55932108,U3748991,0
3950 Sue Extension Port,3950 Sue Extension Port,,Justin,FL,40940,227.94,2021-11-18,88939250,U2650728,0
USS Oconnor,USS Oconnor,,FPO,AE,78310,464.84,2021-11-18,54708434,U2428315,0
265 White Crossing,265 White Crossing,,Vanessaville,OH,40990,310.94,2021-11-18,72695774,U8547824,1
98385 Joe Causeway Port,98385 Joe Causeway Port,,Scottchester,VT,75570,671.78,2021-11-18,75952310,U5386496,0
3707 Chandler Brooks,3707 Chandler Brooks,,Lake Kevin,GA,19710,373.19,2021-11-18,84700531,U7126832,0
63228 Matthew Lodge,63228 Matthew Lodge,,Lake Coreyburgh,FL,54095,44.27,2021-11-18,86934569,U5334784,1
9766 Murphy Islands Suite 101,9766 Murphy Islands,Suite 101,Rebeccaport,ME,67696,744.2,2021-11-18,30107897,U1972206,1
6605 Jennifer Estates Port,6605 Jennifer Estates Port,,Stanleyton,IN,68400,231.08,2021-11-19,92833988,U6069510,0
90590 Sheila Camp,90590 Sheila Camp,,Gomezville,VT,28820,150.91,2021-11-19,85598454,U2148321,0
923 Harris Garden Suite 617,923 Harris Garden,Suite 617,Port Cindy,HI,68979,757.55,2021-11-19,99185037,U1042818,1
41035 Berry Oval Suite 990,41035 Berry Oval,Suite 990,Lake Carolynburgh,ID,40327,850.33,2021-11-19,90476765,U7508009,1
1732 Mcbride Pass Suite 808,1732 Mcbride Pass,Suite 808,Bradleyview,AR,29142,126.6,2021-11-19,77047495,U2149653,1
117 Peter Isle Suite 799,117 Peter Isle,Suite 799,Copelandside,FL,08679,624.41,2021-11-19,26216221,U5543322,0
918 Brian Knoll Suite 218,918 Brian Knoll,Suite 218,South Markland,RI,12066,399.37,2021-11-19,91612544,U9338696,1
663 Terrell Station Apt. 663,663 Terrell Station,Apt. 663,Gregoryton,SC,67229,98.83,2021-11-19,76390659,U4042879,1
83566 Mcdaniel Grove Suite 001,83566 Mcdaniel Grove,Suite 001,Sawyerfort,IN,43756,782.87,2021-11-19,24112127,U6995697,0
700 Matthew Oval Suite 741,700 Matthew Oval,Suite 741,New Tammy,ND,66072,480.85,2021-11-19,66353869,U2507323,0
70951 Joseph Landing Suite 079,70951 Joseph Landing,Suite 079,Aliciabury,RI,99876,409.08,2021-11-19,59653937,U1221996,1
